Year,City,Sport,Discipline,Athlete,Location,Gender,Event,Medal
2008,Beijing,Sailing,Sailing, Merel witteveen,Netherlands,Women,Yngling - Keelboat,Silver
2008,Beijing,Shooting,Shooting, Nino salukvadze,Georgia,Women,10M Air Pistol (40 Shots),Bronze
2008,Beijing,Shooting,Shooting, Wenjun guo,China,Women,10M Air Pistol (40 Shots),Gold
2008,Beijing,Shooting,Shooting, Natalia paderina,Russia,Women,10M Air Pistol (40 Shots),Silver
2008,Beijing,Shooting,Shooting, Snjezana pejcic,Croatia,Women,10M Air Rifle (40 Shots),Bronze
2008,Beijing,Shooting,Shooting, Katerina emmons,Czech Republic,Women,10M Air Rifle (40 Shots),Gold
2008,Beijing,Shooting,Shooting, Lyubov galkina,Russia,Women,10M Air Rifle (40 Shots),Silver
2008,Beijing,Shooting,Shooting, Munkhbayar dorjsuren,Germany,Women,25M Pistol (30+30 Shots),Bronze
2008,Beijing,Shooting,Shooting, Ying chen,China,Women,25M Pistol (30+30 Shots),Gold
2008,Beijing,Shooting,Shooting, Gundegmaa otryad,Mongolia,Women,25M Pistol (30+30 Shots),Silver
2008,Beijing,Shooting,Shooting, Eglys cruz,Cuba,Women,50M Rifle 3 Positions (3X20 Shots),Bronze
2008,Beijing,Shooting,Shooting, Li du,China,Women,50M Rifle 3 Positions (3X20 Shots),Gold
2008,Beijing,Shooting,Shooting, Katerina emmons,Czech Republic,Women,50M Rifle 3 Positions (3X20 Shots),Silver
2008,Beijing,Shooting,Shooting, Christine brinker,Germany,Women,Skeet (75 Targets),Bronze
2008,Beijing,Shooting,Shooting, Chiara cainero,Italy,Women,Skeet (75 Targets),Gold
2008,Beijing,Shooting,Shooting, Kimberly rhode,USA,Women,Skeet (75 Targets),Silver
2008,Beijing,Shooting,Shooting, Corey cogdell,USA,Women,Trap (75 Targets),Bronze
2008,Beijing,Shooting,Shooting, Satu makela-nummela,Finland,Women,Trap (75 Targets),Gold
2008,Beijing,Shooting,Shooting, Zuzana stefecekova,Slovakia,Women,Trap (75 Targets),Silver
2008,Beijing,Softball,Softball, Jodie bowering,Australia,Women,Softball,Bronze
2008,Beijing,Softball,Softball, Kylie cronk,Australia,Women,Softball,Bronze
2008,Beijing,Softball,Softball, Kelly hardie,Australia,Women,Softball,Bronze
2008,Beijing,Softball,Softball, Tanya harding,Australia,Women,Softball,Bronze
2008,Beijing,Softball,Softball, Sandy lewis,Australia,Women,Softball,Bronze
2008,Beijing,Softball,Softball, Simmone morrow,Australia,Women,Softball,Bronze
2008,Beijing,Softball,Softball, Tracey mosley,Australia,Women,Softball,Bronze
2008,Beijing,Softball,Softball, Stacey porter,Australia,Women,Softball,Bronze
2008,Beijing,Softball,Softball, Melanie roche,Australia,Women,Softball,Bronze
2008,Beijing,Softball,Softball, Justine smethurst,Australia,Women,Softball,Bronze
2008,Beijing,Softball,Softball, Danielle stewart,Australia,Women,Softball,Bronze
2008,Beijing,Softball,Softball, Natalie titcume,Australia,Women,Softball,Bronze
2008,Beijing,Softball,Softball, Natalie ward,Australia,Women,Softball,Bronze
2008,Beijing,Softball,Softball, Belinda wright,Australia,Women,Softball,Bronze
2008,Beijing,Softball,Softball, Kerry wyborn,Australia,Women,Softball,Bronze
2008,Beijing,Softball,Softball, Naho emoto,Japan,Women,Softball,Gold
2008,Beijing,Softball,Softball, Motoko fujimoto,Japan,Women,Softball,Gold
2008,Beijing,Softball,Softball, Megu hirose,Japan,Women,Softball,Gold
2008,Beijing,Softball,Softball, Emi inui,Japan,Women,Softball,Gold
2008,Beijing,Softball,Softball, Sachiko ito,Japan,Women,Softball,Gold
2008,Beijing,Softball,Softball, Ayumi karino,Japan,Women,Softball,Gold
2008,Beijing,Softball,Softball, Satoko mabuchi,Japan,Women,Softball,Gold
2008,Beijing,Softball,Softball, Yukiyo mine,Japan,Women,Softball,Gold
2008,Beijing,Softball,Softball, Masumi mishina,Japan,Women,Softball,Gold
2008,Beijing,Softball,Softball, Rei nishiyama,Japan,Women,Softball,Gold
2008,Beijing,Softball,Softball, Hiroko sakai,Japan,Women,Softball,Gold
2008,Beijing,Softball,Softball, Rie sato,Japan,Women,Softball,Gold
2008,Beijing,Softball,Softball, Mika someya,Japan,Women,Softball,Gold
2008,Beijing,Softball,Softball, Yukiko ueno,Japan,Women,Softball,Gold
2008,Beijing,Softball,Softball, Eri yamada,Japan,Women,Softball,Gold
2008,Beijing,Softball,Softball, Monica abbott,USA,Women,Softball,Silver
2008,Beijing,Softball,Softball, Laura berg,USA,Women,Softball,Silver
2008,Beijing,Softball,Softball, Crystl bustos,USA,Women,Softball,Silver
2008,Beijing,Softball,Softball, Andrea duran,USA,Women,Softball,Silver
2008,Beijing,Softball,Softball, Jennie finch,USA,Women,Softball,Silver
2008,Beijing,Softball,Softball, Tairia flowers,USA,Women,Softball,Silver
2008,Beijing,Softball,Softball, Victoria galindo,USA,Women,Softball,Silver
2008,Beijing,Softball,Softball, Lovieanne jung,USA,Women,Softball,Silver
2008,Beijing,Softball,Softball, Kelly kretschman,USA,Women,Softball,Silver
2008,Beijing,Softball,Softball, Lauren lappin,USA,Women,Softball,Silver
2008,Beijing,Softball,Softball, Caitlin lowe,USA,Women,Softball,Silver
2008,Beijing,Softball,Softball, Jessica mendoza,USA,Women,Softball,Silver
2008,Beijing,Softball,Softball, Stacey nuveman,USA,Women,Softball,Silver
2008,Beijing,Softball,Softball, Cat osterman,USA,Women,Softball,Silver
2008,Beijing,Softball,Softball, Natasha watley,USA,Women,Softball,Silver
2008,Beijing,Table Tennis,Table Tennis, Yue guo,China,Women,Singles,Bronze
2008,Beijing,Table Tennis,Table Tennis, Yining zhang,China,Women,Singles,Gold
2008,Beijing,Table Tennis,Table Tennis, Nan wang,China,Women,Singles,Silver
2008,Beijing,Table Tennis,Table Tennis, Yeseo dang,South Korea,Women,Team,Bronze
2008,Beijing,Table Tennis,Table Tennis, Kyungah kim,South Korea,Women,Team,Bronze
2008,Beijing,Table Tennis,Table Tennis, Miyoung park,South Korea,Women,Team,Bronze
2008,Beijing,Table Tennis,Table Tennis, Yue guo,China,Women,Team,Gold
2008,Beijing,Table Tennis,Table Tennis, Nan wang,China,Women,Team,Gold
2008,Beijing,Table Tennis,Table Tennis, Yining zhang,China,Women,Team,Gold
2008,Beijing,Table Tennis,Table Tennis, Tian Wei feng,Singapore,Women,Team,Silver
2008,Beijing,Table Tennis,Table Tennis, Jiawei li,Singapore,Women,Team,Silver
2008,Beijing,Table Tennis,Table Tennis, Yue Gu wang,Singapore,Women,Team,Silver
2008,Beijing,Taekwondo,Taekwondo, Dalia contreras rivero,Venezuela,Women,- 49 KG,Bronze
2008,Beijing,Taekwondo,Taekwondo, Daynellis montejo,Cuba,Women,- 49 KG,Bronze
2008,Beijing,Taekwondo,Taekwondo, Jingyu wu,China,Women,- 49 KG,Gold
2008,Beijing,Taekwondo,Taekwondo, Buttree puedpong,Thailand,Women,- 49 KG,Silver
2008,Beijing,Taekwondo,Taekwondo, Natalia falavigna,Brazil,Women,+ 67 KG,Bronze
2008,Beijing,Taekwondo,Taekwondo, Sarah stevenson,UK,Women,+ 67 KG,Bronze
2008,Beijing,Taekwondo,Taekwondo, Maria del Rosario espinoza,Mexico,Women,+ 67 KG,Gold
2008,Beijing,Taekwondo,Taekwondo, Nina solheim,Norway,Women,+ 67 KG,Silver
2008,Beijing,Taekwondo,Taekwondo, Diana lopez,USA,Women,49 - 57 KG,Bronze
2008,Beijing,Taekwondo,Taekwondo, Martina zubcic,Croatia,Women,49 - 57 KG,Bronze
2008,Beijing,Taekwondo,Taekwondo, Sujeong lim,South Korea,Women,49 - 57 KG,Gold
2008,Beijing,Taekwondo,Taekwondo, Azize tanrikulu,Turkey,Women,49 - 57 KG,Silver
2008,Beijing,Taekwondo,Taekwondo, Gwladys Patience epangue,France,Women,57 - 67 KG,Bronze
2008,Beijing,Taekwondo,Taekwondo, Sandra saric,Croatia,Women,57 - 67 KG,Bronze
2008,Beijing,Taekwondo,Taekwondo, Kyung Sun hwang,South Korea,Women,57 - 67 KG,Gold
2008,Beijing,Taekwondo,Taekwondo, Karine sergerie,Canada,Women,57 - 67 KG,Silver
2008,Beijing,Tennis,Tennis, Zi yan,China,Women,Doubles,Bronze
2008,Beijing,Tennis,Tennis, Jie zheng,China,Women,Doubles,Bronze
2008,Beijing,Tennis,Tennis, Serena williams,USA,Women,Doubles,Gold
2008,Beijing,Tennis,Tennis, Venus williams,USA,Women,Doubles,Gold
2008,Beijing,Tennis,Tennis, Anabel medina garrigues,Spain,Women,Doubles,Silver
2008,Beijing,Tennis,Tennis, Virginia ruano pascual,Spain,Women,Doubles,Silver
2008,Beijing,Tennis,Tennis, Vera zvonareva,Russia,Women,Singles,Bronze
2008,Beijing,Tennis,Tennis, Elena dementieva,Russia,Women,Singles,Gold
2008,Beijing,Tennis,Tennis, Dinara safina,Russia,Women,Singles,Silver
2008,Beijing,Triathlon,Triathlon, Emma moffatt,Australia,Women,Individual,Bronze
2008,Beijing,Triathlon,Triathlon, Emma snowsill,Australia,Women,Individual,Gold
2008,Beijing,Triathlon,Triathlon, Vanessa fernandes,Portugal,Women,Individual,Silver
2008,Beijing,Volleyball,Beach volley., Chen xue,China,Women,Beach Volleyball,Bronze
2008,Beijing,Volleyball,Beach volley., Xi zhang,China,Women,Beach Volleyball,Bronze
2008,Beijing,Volleyball,Beach volley., Misty may-treanor,USA,Women,Beach Volleyball,Gold
2008,Beijing,Volleyball,Beach volley., Kerri walsh,USA,Women,Beach Volleyball,Gold
2008,Beijing,Volleyball,Beach volley., Jia tian,China,Women,Beach Volleyball,Silver
2008,Beijing,Volleyball,Beach volley., Jie wang,China,Women,Beach Volleyball,Silver
2008,Beijing,Volleyball,Volleyball, Kun feng,China,Women,Volleyball,Bronze
2008,Beijing,Volleyball,Volleyball, Juan li,China,Women,Volleyball,Bronze
2008,Beijing,Volleyball,Volleyball, Yanan liu,China,Women,Volleyball,Bronze
2008,Beijing,Volleyball,Volleyball, Yunwen ma,China,Women,Volleyball,Bronze
2008,Beijing,Volleyball,Volleyball, Yimei wang,China,Women,Volleyball,Bronze
2008,Beijing,Volleyball,Volleyball, Qiuyue wei,China,Women,Volleyball,Bronze
2008,Beijing,Volleyball,Volleyball, Yunli xu,China,Women,Volleyball,Bronze
2008,Beijing,Volleyball,Volleyball, Ming xue,China,Women,Volleyball,Bronze
2008,Beijing,Volleyball,Volleyball, Hao yang,China,Women,Volleyball,Bronze
2008,Beijing,Volleyball,Volleyball, Na zhang,China,Women,Volleyball,Bronze
2008,Beijing,Volleyball,Volleyball, Ruirui zhao,China,Women,Volleyball,Bronze
2008,Beijing,Volleyball,Volleyball, Suhong zhou,China,Women,Volleyball,Bronze
2008,Beijing,Volleyball,Volleyball, Carolina albuquerque,Brazil,Women,Volleyball,Gold
2008,Beijing,Volleyball,Volleyball, Jaqueline carvalho,Brazil,Women,Volleyball,Gold
2008,Beijing,Volleyball,Volleyball, Sheilla castro,Brazil,Women,Volleyball,Gold
2008,Beijing,Volleyball,Volleyball, Fabiana claudino,Brazil,Women,Volleyball,Gold
2008,Beijing,Volleyball,Volleyball, Fabiana de oliveira,Brazil,Women,Volleyball,Gold
2008,Beijing,Volleyball,Volleyball, Welissa gonzaga,Brazil,Women,Volleyball,Gold
2008,Beijing,Volleyball,Volleyball, Thaisa menezes,Brazil,Women,Volleyball,Gold
2008,Beijing,Volleyball,Volleyball, Valeska menezes,Brazil,Women,Volleyball,Gold
2008,Beijing,Volleyball,Volleyball, Walewska oliveira,Brazil,Women,Volleyball,Gold
2008,Beijing,Volleyball,Volleyball, Paula pequeno,Brazil,Women,Volleyball,Gold
2008,Beijing,Volleyball,Volleyball, Helia souza,Brazil,Women,Volleyball,Gold
2008,Beijing,Volleyball,Volleyball, Marianne steinbrecher,Brazil,Women,Volleyball,Gold
2008,Beijing,Volleyball,Volleyball, Robyn ah mow-santos,USA,Women,Volleyball,Silver
2008,Beijing,Volleyball,Volleyball, Lindsey berg,USA,Women,Volleyball,Silver
2008,Beijing,Volleyball,Volleyball, Heather bown,USA,Women,Volleyball,Silver
2008,Beijing,Volleyball,Volleyball, Nicole davis,USA,Women,Volleyball,Silver
2008,Beijing,Volleyball,Volleyball, Kimberly glass,USA,Women,Volleyball,Silver
2008,Beijing,Volleyball,Volleyball, Tayyiba haneef-park,USA,Women,Volleyball,Silver
2008,Beijing,Volleyball,Volleyball, Jennifer joines,USA,Women,Volleyball,Silver
2008,Beijing,Volleyball,Volleyball, Ogonna nnamani,USA,Women,Volleyball,Silver
2008,Beijing,Volleyball,Volleyball, Danielle scott-arruda,USA,Women,Volleyball,Silver
2008,Beijing,Volleyball,Volleyball, Stacy sykora,USA,Women,Volleyball,Silver
2008,Beijing,Volleyball,Volleyball, Logan tom,USA,Women,Volleyball,Silver
2008,Beijing,Volleyball,Volleyball, Kim willoughby,USA,Women,Volleyball,Silver
2008,Beijing,Weightlifting,Weightlifting, Mariya grabovetskaya,Kazakhstan,Women,+ 75KG,Bronze
2008,Beijing,Weightlifting,Weightlifting, Miran jang,South Korea,Women,+ 75KG,Gold
2008,Beijing,Weightlifting,Weightlifting, Olha korobka,Ukraine,Women,+ 75KG,Silver
2008,Beijing,Weightlifting,Weightlifting, Wei-Ling chen,Taiwan,Women,48KG,Bronze
2008,Beijing,Weightlifting,Weightlifting, Xiexia chen,China,Women,48KG,Gold
2008,Beijing,Weightlifting,Weightlifting, Sibel ozkan,Turkey,Women,48KG,Silver
2008,Beijing,Weightlifting,Weightlifting, Nastassia novikava,Belarus,Women,53KG,Bronze
2008,Beijing,Weightlifting,Weightlifting, Prapawadee jaroenrattanatarakoon,Thailand,Women,53KG,Gold
2008,Beijing,Weightlifting,Weightlifting, Jinhee yoon,South Korea,Women,53KG,Silver
2008,Beijing,Weightlifting,Weightlifting, Jong Ae o,North Korea,Women,58KG,Bronze
2008,Beijing,Weightlifting,Weightlifting, Yanqing chen,China,Women,58KG,Gold
2008,Beijing,Weightlifting,Weightlifting, Marina shainova,Russia,Women,58KG,Silver
2008,Beijing,Weightlifting,Weightlifting, Ying-Chi lu,Taiwan,Women,63KG,Bronze
2008,Beijing,Weightlifting,Weightlifting, Hyon Suk pak,North Korea,Women,63KG,Gold
2008,Beijing,Weightlifting,Weightlifting, Irina nekrassova,Kazakhstan,Women,63KG,Silver
2008,Beijing,Weightlifting,Weightlifting, Natalya davydova,Ukraine,Women,69KG,Bronze
2008,Beijing,Weightlifting,Weightlifting, Chunhong liu,China,Women,69KG,Gold
2008,Beijing,Weightlifting,Weightlifting, Oxana slivenko,Russia,Women,69KG,Silver
2008,Beijing,Weightlifting,Weightlifting, Nadezda evstyukhina,Russia,Women,75KG,Bronze
2008,Beijing,Weightlifting,Weightlifting, Lei cao,China,Women,75KG,Gold
2008,Beijing,Weightlifting,Weightlifting, Alla vazhenina,Kazakhstan,Women,75KG,Silver
2008,Beijing,Wrestling,Wrestling Free., Irini merleni,Ukraine,Women,- 48KG,Bronze
2008,Beijing,Wrestling,Wrestling Free., Mariya stadnik,Azerbaijan,Women,- 48KG,Bronze
2008,Beijing,Wrestling,Wrestling Free., Carol huynh,Canada,Women,- 48KG,Gold
2008,Beijing,Wrestling,Wrestling Free., Chiharu icho,Japan,Women,- 48KG,Silver
2008,Beijing,Wrestling,Wrestling Free., Jackeline renteria,Colombia,Women,48 - 55KG,Bronze
2008,Beijing,Wrestling,Wrestling Free., Tonya verbeek,Canada,Women,48 - 55KG,Bronze
2008,Beijing,Wrestling,Wrestling Free., Saori yoshida,Japan,Women,48 - 55KG,Gold
2008,Beijing,Wrestling,Wrestling Free., Li xu,China,Women,48 - 55KG,Silver
2008,Beijing,Wrestling,Wrestling Free., Randi miller,USA,Women,55 - 63KG,Bronze
2008,Beijing,Wrestling,Wrestling Free., Yelena shalygina,Kazakhstan,Women,55 - 63KG,Bronze
2008,Beijing,Wrestling,Wrestling Free., Kaori icho,Japan,Women,55 - 63KG,Gold
2008,Beijing,Wrestling,Wrestling Free., Alena kartashova,Russia,Women,55 - 63KG,Silver
2008,Beijing,Wrestling,Wrestling Free., Kyoko hamaguchi,Japan,Women,63 - 72KG,Bronze
2008,Beijing,Wrestling,Wrestling Free., Agnieszka wieszczek,Poland,Women,63 - 72KG,Bronze
2008,Beijing,Wrestling,Wrestling Free., Jiao wang,China,Women,63 - 72KG,Gold
2008,Beijing,Wrestling,Wrestling Free., Stanka zlateva,Bulgaria,Women,63 - 72KG,Silver
2012,London,Aquatics,Diving, Ruolin chen,China,Women,10M Platform,Gold
2012,London,Aquatics,Diving, Brittany broben,Australia,Women,10M Platform,Silver
2012,London,Aquatics,Diving, Pandelela Rinong pamg,Malaysia,Women,10M Platform,Bronze
2012,London,Aquatics,Diving, Minxia wu,China,Women,3M Springboard,Gold
2012,London,Aquatics,Diving, Zi he,China,Women,3M Springboard,Silver
2012,London,Aquatics,Diving, Laura sanchez soto,Mexico,Women,3M Springboard,Bronze
2012,London,Aquatics,Diving, Ruolin chen,China,Women,Synchronized 10M,Gold
2012,London,Aquatics,Diving, Hao wang,China,Women,Synchronized 10M,Gold
2012,London,Aquatics,Diving, Paola espinosa,Mexico,Women,Synchronized 10M,Silver
2012,London,Aquatics,Diving, Alejandra orozco loza,Mexico,Women,Synchronized 10M,Silver
2012,London,Aquatics,Diving, Meaghan benfeito,Canada,Women,Synchronized 10M,Bronze
2012,London,Aquatics,Diving, Roseline filion,Canada,Women,Synchronized 10M,Bronze
2012,London,Aquatics,Diving, Zi he,China,Women,Synchronized 3M,Gold
2012,London,Aquatics,Diving, Minxia wu,China,Women,Synchronized 3M,Gold
2012,London,Aquatics,Diving, Kelci bryant,USA,Women,Synchronized 3M,Silver
2012,London,Aquatics,Diving, Abigail johnston,USA,Women,Synchronized 3M,Silver
2012,London,Aquatics,Diving, Jennifer abel,Canada,Women,Synchronized 3M,Bronze
2012,London,Aquatics,Diving, Emilie heymans,Canada,Women,Synchronized 3M,Bronze
2012,London,Aquatics,Marathon swimming, Eva risztov,Hungary,Women,10KM,Gold
2012,London,Aquatics,Marathon swimming, Haley anderson,USA,Women,10KM,Silver
2012,London,Aquatics,Marathon swimming, Martina grimaldi,Italy,Women,10KM,Bronze
2012,London,Aquatics,Swimming, Missy franklin,USA,Women,100M Backstroke,Gold
2012,London,Aquatics,Swimming, Emily seebohm,Australia,Women,100M Backstroke,Silver
2012,London,Aquatics,Swimming, Aya terakawa,Japan,Women,100M Backstroke,Bronze
2012,London,Aquatics,Swimming, Ruta meilutyte,Lithuania,Women,100M Breaststroke,Gold
2012,London,Aquatics,Swimming, Rebecca soni,USA,Women,100M Breaststroke,Silver
2012,London,Aquatics,Swimming, Satomi suzuki,Japan,Women,100M Breaststroke,Bronze
2012,London,Aquatics,Swimming, Dana vollmer,USA,Women,100M Butterfly,Gold
2012,London,Aquatics,Swimming, Ying lu,China,Women,100M Butterfly,Silver
2012,London,Aquatics,Swimming, Alicia coutts,Australia,Women,100M Butterfly,Bronze
2012,London,Aquatics,Swimming, Ranomi kromowidjojo,Netherlands,Women,100M Freestyle,Gold
2012,London,Aquatics,Swimming, Aleksandra gerasimenya,Belarus,Women,100M Freestyle,Silver
2012,London,Aquatics,Swimming, Yi tang,China,Women,100M Freestyle,Bronze
2012,London,Aquatics,Swimming, Missy franklin,USA,Women,200M Backstroke,Gold
2012,London,Aquatics,Swimming, Anastasia zueva,Russia,Women,200M Backstroke,Silver
2012,London,Aquatics,Swimming, Elizabeth beisel,USA,Women,200M Backstroke,Bronze
2012,London,Aquatics,Swimming, Rebecca soni,USA,Women,200M Breaststroke,Gold
2012,London,Aquatics,Swimming, Satomi suzuki,Japan,Women,200M Breaststroke,Silver
2012,London,Aquatics,Swimming, Iuliia efimova,Russia,Women,200M Breaststroke,Bronze
2012,London,Aquatics,Swimming, Liuyang jiao,China,Women,200M Butterfly,Gold
2012,London,Aquatics,Swimming, Mireia belmonte garcia,Spain,Women,200M Butterfly,Silver
2012,London,Aquatics,Swimming, Natsumi hoshi,Japan,Women,200M Butterfly,Bronze
2012,London,Aquatics,Swimming, Allison schmitt,USA,Women,200M Freestyle,Gold
2012,London,Aquatics,Swimming, Camille muffat,France,Women,200M Freestyle,Silver
2012,London,Aquatics,Swimming, Bronte barratt,Australia,Women,200M Freestyle,Bronze
2012,London,Aquatics,Swimming, Shiwen ye,China,Women,200M Medley,Gold
2012,London,Aquatics,Swimming, Alicia coutts,Australia,Women,200M Medley,Silver
2012,London,Aquatics,Swimming, Caitlin leverenz,USA,Women,200M Medley,Bronze
2012,London,Aquatics,Swimming, Camille muffat,France,Women,400M Freestyle,Gold
2012,London,Aquatics,Swimming, Allison schmitt,USA,Women,400M Freestyle,Silver
2012,London,Aquatics,Swimming, Rebecca adlington,UK,Women,400M Freestyle,Bronze
2012,London,Aquatics,Swimming, Shiwen ye,China,Women,400M Medley,Gold
2012,London,Aquatics,Swimming, Elizabeth beisel,USA,Women,400M Medley,Silver
2012,London,Aquatics,Swimming, Xuanxu li,China,Women,400M Medley,Bronze
2012,London,Aquatics,Swimming, Cate campbell,Australia,Women,4X100M Freestyle,Gold
2012,London,Aquatics,Swimming, Alicia coutts,Australia,Women,4X100M Freestyle,Gold
2012,London,Aquatics,Swimming, Brittany elmslie,Australia,Women,4X100M Freestyle,Gold
2012,London,Aquatics,Swimming, Yolane kukla,Australia,Women,4X100M Freestyle,Gold
2012,London,Aquatics,Swimming, Melanie schlanger,Australia,Women,4X100M Freestyle,Gold
2012,London,Aquatics,Swimming, Emily seebohm,Australia,Women,4X100M Freestyle,Gold
2012,London,Aquatics,Swimming, Libby trickett,Australia,Women,4X100M Freestyle,Gold
2012,London,Aquatics,Swimming, Inge dekker,Netherlands,Women,4X100M Freestyle,Silver
2012,London,Aquatics,Swimming, Femke heemskerk,Netherlands,Women,4X100M Freestyle,Silver
2012,London,Aquatics,Swimming, Ranomi kromowidjojo,Netherlands,Women,4X100M Freestyle,Silver
2012,London,Aquatics,Swimming, Hinkelien schreuder,Netherlands,Women,4X100M Freestyle,Silver
2012,London,Aquatics,Swimming, Marleen veldhuis,Netherlands,Women,4X100M Freestyle,Silver
2012,London,Aquatics,Swimming, Natalie coughlin,USA,Women,4X100M Freestyle,Bronze
2012,London,Aquatics,Swimming, Missy franklin,USA,Women,4X100M Freestyle,Bronze
